7.520072189246074856e+01,3.187270288902080893e+02,2.519987587850993975e+02,1.002358327491258905e+02,3.782749827347802807e+02,1.092943553147910336e+02,8.113530668202517404e+01,1.795614462502770721e+02,5.556336299250632464e+02,3.625062916017607790e+02,2.868886740844260430e+01,1.272083046144478118e+02,6.665620882913535752e+02,5.695399733197709793e+02,4.109141149102918007e+02,1.200189506904709333e+03,5.593012022752267285e+02,7.963186874920407945e+02,5.210030457475517096e+02,1.133247246982742581e+03,3.472325951943233804e+02,5.753944261449595388e+02,1.248805570128326252e+02,6.836815321669289460e+02,3.890780530219071238e+02,3.181736006786672419e+02,1.726623355764143639e+02,2.040368068555260663e+02,3.997399290687548046e+02,6.117229516309959791e+01,7.726419113626818671e+02,6.930823439475463488e+01,8.454733789159941182e+01,3.286100276453224183e+02,8.449970731519164246e+02,3.749067292578180854e+02,2.189552961759150094e+02,8.267244200949672859e+02,4.277989079668699901e+02,7.510823512286296477e+01,5.726656861756584931e+02,7.357806882376055455e+02,4.398378567070873828e+02,8.085115476059810362e+02,2.214659747225353215e+02,1.173098595254553231e+02,1.585095993780926619e+03,5.307622543163117257e+01,1.882612452602905151e+01,1.068182813175436422e+03
2.513427727272640766e+02,2.812646259136844265e+02,1.287768272932219418e+02,5.537235904936716224e+02,2.819639969595504780e+01,3.589729219699824512e+02,5.769030690461993345e+02,5.095428751968827896e+02,1.203263736080563575e+02,6.992226635539304880e+02,2.786493189339534826e+00,2.883325906486402346e+03,4.530701064601071835e+02,1.213103103291722391e+03,1.331379795176878815e+03,1.325500480403893278e+01,7.300615349027926868e+02,3.878352583407958036e+02,1.102028412006676945e+03,1.747657472732933002e+02,4.761453803165616137e+02,6.215201359211170029e+02,4.013471743244341496e+02,2.410041500262462364e+02,1.381543786740720179e+03,7.237220381512771361e+00,6.042811704071798431e+02,4.710748619595515265e+02,9.044940354211821898e+01,7.126038315070770750e+02,8.664229098546252317e+02,4.107908845250707230e+01,1.209208848264632081e+02,3.258719055423494524e+02,1.369784599837832104e+02,1.309249882874406467e+03,5.304157130126689026e+02,2.564284228576343025e+02,1.297673098044311473e+03,2.495748269851978876e+02,9.471536418018185088e+01,7.160788157488608476e+02,2.772678397178172816e+01,3.124245928087626112e+02,2.880057831041785903e+02,7.078283104156702166e+01,8.372319554370422168e+01,1.981950518847102387e+02,4.372733464675663413e+02,1.249486043707639880e+02
1.027815161339193679e+02,1.460565346030402623e+02,1.388255903674380534e+02,1.709820469251189934e+01,7.564697937366742053e+02,1.101677986906292972e+03,4.711206834633624112e+02,1.956918928968314333e+02,6.643658538607741093e+01,4.164805112489324870e+02,1.210410350375814090e+02,1.348400974304946658e+03,4.039132583633556095e+01,7.680571377359257212e+01,1.487804073835017675e+02,7.009740036416744715e+02,9.657654605226983904e+02,7.140289733380539872e+01,6.566217242338412916e+02,9.368339022447934212e+02,5.148254807211297930e+02,1.576205574153796931e+02,8.414854894925613280e+02,2.501836566142342377e+01,6.924606154192238137e+02,4.126453937265264358e+02,2.242268917556258714e+02,5.683769274432837619e+02,8.885375370710644347e+02,3.735591383751732337e+02,5.499760419305837189e+01,4.969124904218374184e+01,5.404892399479012255e+01,2.630007941145705104e+02,6.922311434430606596e+02,9.914845627919710296e+02,5.899213328379125869e+02,6.217631842739923513e+02,5.007184513784903288e+02,1.091495362076100832e+02,1.111338527982891264e+03,7.822746235220170092e+02,9.114620936040440711e+02,1.724286501722961248e+03,5.637365364244035391e+02,6.815321619276296872e+01,2.086443282922703020e+02,3.678691643730978011e+00,4.678417158896051831e+01,2.506207354558175098e+02
4.781917505743557513e+02,1.295847222798653092e+03,1.578087777911967180e+02,8.988998728701811842e+02,1.396717631748777421e+03,2.785885833909160070e+01,1.109583519752918619e+02,1.534465139569530834e+02,6.214280887351759475e+02,2.592383725483380204e+02,2.936620594310799106e+02,7.427913964954234416e+02,3.589040670088335787e+02,2.920499772710508637e+02,1.960341389290279324e+02,1.799629661625951030e+03,2.489473513156476159e+01,8.875875287852950635e+01,3.504074963060530195e+02,7.102148739485768658e+01,1.948674505452695200e+02,6.855076591426444566e+02,1.111987207267153508e+03,7.442451267917552968e+02,3.045323010146988167e+02,6.688597420572390320e+02,3.891530701100263911e+01,4.517763943063513921e+02,2.023431667357501738e+02,1.924183457905675709e+02,4.780242454947940018e+02,7.455840087730200594e+02,2.161359719677440694e+02,5.756361821449768286e+02,2.019331909841301695e+03,6.611850682330187965e+02,1.003198293391693596e+03,3.850437561701593268e+02,6.088727521271748628e+02,5.558034331000567363e+02,3.914812811618177335e+01,3.454378650990412325e+02,6.082184515128286648e+02,2.483892683168940891e+02,1.183119453556287681e+03,3.057940746464225299e+02,1.548052094294662595e+02,2.765048186838211564e+02,2.185994144365423040e+02,4.841089881732491449e+02
3.548308770987029561e+02,1.162765503419110701e+03,1.715105629335604647e+02,5.643192887388524923e+02,3.005539447295744822e+02,3.471392387644375503e+02,5.739247246948639081e+00,1.874442607747109264e+02,1.925710196311828781e+01,5.267134181866267681e+02,8.004022995677892993e+01,2.513681693218263717e+02,1.530455460672913205e+03,5.201473347446784601e+02,2.182546373769796446e+02,8.469949401613279178e+02,3.029103480695697499e+02,9.612879559941821981e+02,8.611587165305975589e+01,2.485199748128882504e+02,1.813366418134552760e+03,3.253546630766764025e+01,4.589111306908620236e+02,1.909235494885362243e+02,2.171866660564089457e+01,3.001276802811396465e+02,1.674059054377098391e+03,5.421129421494105145e+02,1.388767832885042992e+02,1.143369255018922104e+03,3.196629065685180571e+00,7.907215062450538845e+00,2.511078443296802618e+02,3.531063614193004696e+02,3.508322603165486271e+02,2.371835317408776973e+02,4.226747013035046052e+01,5.561102643726887891e+02,1.998166315458735482e+02,1.598750648626769362e+03,3.151292773601741715e+01,8.980655174832196508e+01,3.735073455253727275e+02,5.125207370978129120e+02,1.382909109981757183e+02,4.865042996924490240e+02,1.910177115880700827e+00,2.310133378699182174e+02,1.262976830480302368e+02,5.790719061032609716e+02
2.739107473271184858e+02,1.227827541475618176e+02,1.573777051362507962e+01,9.490112931514048000e+01,1.667088023437398476e+02,1.593240470736913039e+02,1.578008901140917430e+02,2.662981692160529406e+02,4.530803966112839731e+01,2.746938878031820508e+01,4.583891608300223766e+02,5.145955887923817045e+02,3.354981177531669232e+02,1.381294168242552360e+03,3.335941568196727758e+02,1.818045485447028682e+02,3.017085063941059957e+02,1.586641094058732051e+02,1.539851556659283233e+03,1.230072048907225124e+01,1.338075547681788464e+02,5.499439556071282098e+00,7.287166560774518587e+01,2.604923254644834287e+02,3.015823003472331720e+02,4.908054475728599755e+02,4.297586924283723988e+02,7.952451140857446035e+02,7.087512498693739644e+02,3.832559093819877489e+02,7.071060144244657977e+02,8.110466383983731475e+01,4.166197969876562297e+02,1.792266464605546901e+02,2.381888702645476030e+02,1.007509744219396985e+01,1.084670146757542426e+02,2.393902794003687120e+02,9.499210557510612318e+01,3.244190353441944126e+02,4.679627272724037113e+01,1.524499047855375125e+02,3.918619337204403337e+02,1.277797368457608940e+02,5.105715858238664850e+02,1.074440556997914058e+02,9.103473595650905281e+02,5.846041342104977048e+02,3.346413040177099560e+02,4.323167094762237070e+02
2.938145820806489610e+02,9.457190046949443740e+02,6.150713359035658812e+01,4.432964607926924145e+02,5.159915121136839389e+02,3.736095054337696411e+02,3.548663572502089210e+02,5.551879071910109360e+02,6.452568425735394158e+02,7.933413230274719581e+02,1.311330528659877928e+03,4.864113916125832020e+02,7.050427560451886677e+01,5.226570858863294688e+02,1.482744711602858558e+02,3.694506921441891478e+01,3.913254857467339889e+02,2.883695996876727463e+02,1.333563341496000874e+02,1.160129811905305132e+03,2.013277168869239730e+01,7.312801532085606482e+01,2.169923710605504397e+01,2.798964736649872265e+01,6.991541373785453573e+01,1.268480463837355927e+02,1.422151726070277959e+02,2.288217900177912725e+02,3.850683147229736392e+01,6.532498030681890100e+01,8.505952822510266742e+02,6.592364433818544285e+02,3.857690416906132782e+02,6.360589424379999173e+02,1.745344359905557212e+02,3.900632886665151204e+02,4.810282589736379464e+02,1.162463945204683000e+02,7.964173438413222357e+02,6.158581719776353793e+02,1.308075546902448991e+02,2.805824535262522659e+02,1.843898552387569794e+02,7.788789174683711281e+02,8.557525443432828069e+02,1.765043236205272308e+02,9.690477488328575362e+01,6.277100583641364295e+01,1.949784795307593015e+02,1.763475613395271466e+02
2.115796485555899551e+02,4.283327342893336436e+02,2.750795023944567106e+02,1.169478688389062171e+02,3.931210400462557004e+02,4.900451681820809924e+00,4.657281566182701908e+02,7.003117060350174370e+02,1.116519281493501467e+03,6.624126195579027581e+02,4.420235704101271779e+01,3.811911470136054163e+02,2.132081277936238095e+01,3.770247021279148925e+01,2.539633378787677600e+02,4.717689397423573041e+02,5.592005551714927378e+02,3.385003537328373682e+02,1.061472985185002642e+02,6.015574128052202241e+02,7.367520641041087401e+02,3.081403305142486460e+01,4.403781422959105640e+01,1.392483003540508832e+02,2.118662919230829544e+01,8.145560743568161115e+02,5.432453345952554855e+02,5.247028864461175317e+02,1.357591334064439081e+02,6.425236746138454009e+02,1.636490208291505155e+02,9.642421224924284218e+01,7.309213180641795304e+01,6.084622649371341367e+02,1.618906788784393882e+02,3.301896408791469071e+02,6.184917664259922176e+00,5.935041144356747509e+02,3.436181031043417420e+02,6.066390316460585908e+00,2.020448729898697025e+02,4.417613348475825319e+02,2.181004106724028873e+02,4.260988704516533403e+02,7.633329408694361007e+01,1.870843128921320897e+02,4.449793212147188228e+02,1.082324189333710365e+02,1.167707711934087342e+02,4.299527117007808101e+02
6.742656122184145033e+02,2.124930165275631850e+02,6.182085073069504233e+01,2.567109561978941770e+02,1.997062895164713936e+01,7.578938537721649027e+01,7.451057096725756992e+02,1.522546115566372919e+03,5.555807609749471254e+01,9.559112734649730214e+01,4.573935485463370298e+01,2.818720133120743299e+02,2.089630391306562842e+02,1.047103776906993460e+02,1.638013936900813121e+02,2.549947824316172671e+02,1.045312701460000966e+02,2.030848153460632943e+02,8.513335646915611221e+01,9.954362640871759140e+02,5.120249578130479904e+02,7.197089995471105794e+01,6.936769935222298500e+01,3.656654166063571552e+02,2.032611435997226863e+02,1.688395629794135004e+02,8.446553250754374176e+01,2.712461651312635809e+02,3.485646235330294189e+02,1.620366958584849613e+02,1.015671919076801032e+03,1.445628906554769344e+02,2.077298479730929444e+02,4.030728497660733467e+01,1.104976261539158884e+02,2.283074588531256097e+02,9.855626604119789818e+02,3.945655978884955228e+00,5.551890361906030193e+02,7.646310810493828285e+02,2.889150769745771754e+02,6.300958095781382440e+00,3.253395641763513026e+02,7.815942653110683978e+02,6.264376667105221230e+01,4.617763706787021079e+02,6.579669503951926117e+02,6.978916405259941484e+02,9.187866746856431064e+02,1.879761374040903661e+02
3.674233747650340547e+02,7.942108124516857970e+02,1.135683813808755986e+03,1.924927695121312468e+02,4.359670365171355400e+01,7.326244238124021422e+02,3.195532539397921710e+02,3.745951673938985778e+02,5.673695915898879321e+02,6.968872330453856989e+01,1.125704476353814243e+03,1.402778576314659063e+02,9.899180369413923017e+02,1.474361727313037818e+03,6.868314736791832047e+02,1.152410369908604252e+03,9.168227576875639215e+02,3.712197013438148474e+02,5.686512879055269423e+02,2.611764574022909642e+02,7.938099986475015157e+01,5.333710578197366914e+01,4.253149385975494852e+02,6.720618176572307334e+01,4.454783336893550683e+01,5.481546365737759174e+01,3.573790393417784799e+02,8.000178799148332018e+02,4.878646865682987936e+02,7.125693363459345164e+01,2.396821552768783192e+02,7.788201563712244706e+02,2.246495688829442372e+02,3.372944085434968997e+02,2.915100591462867641e+01,5.741548240261935234e+02,8.912318260460809825e+02,3.827303461993132760e+00,1.493797394025339997e+02,6.606098042897771165e+02,4.843869008130498344e+01,2.714102876502230401e+02,4.233294711109138575e+02,1.057661550220199160e+02,3.646064708663534759e+01,8.527259364759287052e+01,3.090403640898587128e+02,2.045337392199154465e+02,1.853829519368187846e+02,2.482140602109635381e+02
